school_id,StudentRegCode,SemesterID,SemesterName,YearID,Year,DivisionID,DivisionName,BranchID,BranchName,Specialization,DeptID,DeptName,CourseLevelPID,CourseLevel,IsCurrentSemester
COEP,111411019,16,Semester II,10,2014,4291,Div-2,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111410014,14,Semester II,10,2014,4290,Div-1,7,Mechanical Engineering,,4,,30,UG,0
COEP,111410022,14,Semester II,10,2014,4290,Div-1,7,Mechanical Engineering,,4,,30,UG,0
COEP,111410043,14,Semester II,10,2014,4291,Div-2,7,Mechanical Engineering,,4,,30,UG,0
COEP,111410032,14,Semester II,10,2014,4291,Div-2,7,Mechanical Engineering,,4,,30,UG,0
COEP,111413016,26,Semester II,10,2014,4291,Div-2,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111410044,14,Semester II,10,2014,4291,Div-2,7,Mechanical Engineering,,4,,30,UG,0
COEP,111401010,4,Semester II,10,2014,4290,Div-1,2,Civil Engineering,,9,,30,UG,0
COEP,111410051,14,Semester II,10,2014,4291,Div-2,7,Mechanical Engineering,,4,,30,UG,0
COEP,111401038,4,Semester II,10,2014,4292,Div-3,2,Civil Engineering,,9,,30,UG,0
COEP,111413051,26,Semester II,10,2014,4293,Div-4,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111410056,14,Semester II,10,2014,4291,Div-2,7,Mechanical Engineering,,4,,30,UG,0
COEP,111411027,16,Semester II,10,2014,4291,Div-2,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111411009,16,Semester II,10,2014,4290,Div-1,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111401019,4,Semester II,10,2014,4291,Div-2,2,Civil Engineering,,9,,30,UG,0
COEP,111411033,16,Semester II,10,2014,4292,Div-3,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111413017,26,Semester II,10,2014,4291,Div-2,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111410027,14,Semester II,10,2014,4291,Div-2,7,Mechanical Engineering,,4,,30,UG,0
COEP,111411042,16,Semester II,10,2014,4293,Div-4,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111410049,14,Semester II,10,2014,4291,Div-2,7,Mechanical Engineering,,4,,30,UG,0
COEP,111405032,28,Semester II,10,2014,4297,Div-8,1,Electrical Engineering,,7,,30,UG,0
COEP,111401020,4,Semester II,10,2014,4291,Div-2,2,Civil Engineering,,9,,30,UG,0
COEP,111413002,26,Semester II,10,2014,4290,Div-1,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111410103,14,Semester II,10,2014,4293,Div-4,7,Mechanical Engineering,,4,,30,UG,0
COEP,111410029,14,Semester II,10,2014,4291,Div-2,7,Mechanical Engineering,,4,,30,UG,0
COEP,111410031,14,Semester II,10,2014,4291,Div-2,7,Mechanical Engineering,,4,,30,UG,0
COEP,111411044,16,Semester II,10,2014,4293,Div-4,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111401036,4,Semester II,10,2014,4292,Div-3,2,Civil Engineering,,9,,30,UG,0
COEP,111413046,26,Semester II,10,2014,4293,Div-4,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111410104,14,Semester II,10,2014,4293,Div-4,7,Mechanical Engineering,,4,,30,UG,0
COEP,111413008,26,Semester II,10,2014,4290,Div-1,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111411001,16,Semester II,10,2014,4290,Div-1,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111409003,12,Semester II,10,2014,4295,Div-6,6,Instrumentation and Control Engineering ,,5,,30,UG,0
COEP,111411046,16,Semester II,10,2014,4293,Div-4,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111411026,16,Semester II,10,2014,4291,Div-2,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111401040,4,Semester II,10,2014,4293,Div-4,2,Civil Engineering,,9,,30,UG,1
COEP,111411034,16,Semester II,10,2014,4292,Div-3,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111410024,14,Semester II,10,2014,4290,Div-1,7,Mechanical Engineering,,4,,30,UG,0
COEP,111413011,26,Semester II,10,2014,4290,Div-1,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111410087,14,Semester II,10,2014,4293,Div-4,7,Mechanical Engineering,,4,,30,UG,0
COEP,111408038,10,Semester II,10,2014,4297,Div-8,5,Information Technology ,,8,,30,UG,0
COEP,111410073,14,Semester II,10,2014,4292,Div-3,7,Mechanical Engineering,,4,,30,UG,0
COEP,111413031,26,Semester II,10,2014,4292,Div-3,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111413052,26,Semester II,10,2014,4293,Div-4,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111403080,6,Semester II,10,2014,4299,Div-10,3,Computer Engineering,,8,,30,UG,0
COEP,111413004,26,Semester II,10,2014,4290,Div-1,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111407024,8,Semester II,10,2014,4296,Div-7,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111410121,14,Semester II,10,2014,4294,Div-5,7,Mechanical Engineering,,4,,30,UG,0
COEP,111409004,12,Semester II,10,2014,4295,Div-6,6,Instrumentation and Control Engineering ,,5,,30,UG,0
COEP,111413036,26,Semester II,10,2014,4292,Div-3,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111410108,14,Semester II,10,2014,4293,Div-4,7,Mechanical Engineering,,4,,30,UG,0
COEP,111413039,26,Semester II,10,2014,4292,Div-3,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111405006,28,Semester II,10,2014,4295,Div-6,1,Electrical Engineering,,7,,30,UG,0
COEP,111410062,14,Semester II,10,2014,4292,Div-3,7,Mechanical Engineering,,4,,30,UG,0
COEP,111413043,26,Semester II,10,2014,4292,Div-3,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111410102,14,Semester II,10,2014,4293,Div-4,7,Mechanical Engineering,,4,,30,UG,0
COEP,111407008,8,Semester II,10,2014,4295,Div-6,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111401050,4,Semester II,10,2014,4293,Div-4,2,Civil Engineering,,9,,30,UG,0
COEP,111413033,26,Semester II,10,2014,4292,Div-3,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111410098,14,Semester II,10,2014,4293,Div-4,7,Mechanical Engineering,,4,,30,UG,0
COEP,111401053,4,Semester II,10,2014,4293,Div-4,2,Civil Engineering,,9,,30,UG,0
COEP,111408030,10,Semester II,10,2014,4296,Div-7,5,Information Technology ,,8,,30,UG,0
COEP,111405010,28,Semester II,10,2014,4295,Div-6,1,Electrical Engineering,,7,,30,UG,0
COEP,111408012,10,Semester II,10,2014,4295,Div-6,5,Information Technology ,,8,,30,UG,0
COEP,111413030,26,Semester II,10,2014,4291,Div-2,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111407038,8,Semester II,10,2014,4297,Div-8,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111409027,12,Semester II,10,2014,4298,Div-9,6,Instrumentation and Control Engineering ,,5,,30,UG,0
COEP,111401052,4,Semester II,10,2014,4293,Div-4,2,Civil Engineering,,9,,30,UG,0
COEP,111403021,6,Semester II,10,2014,4296,Div-7,3,Computer Engineering,,8,,30,UG,0
COEP,111408006,10,Semester II,10,2014,4295,Div-6,5,Information Technology ,,8,,30,UG,0
COEP,111401005,4,Semester II,10,2014,4290,Div-1,2,Civil Engineering,,9,,30,UG,0
COEP,111407004,8,Semester II,10,2014,4295,Div-6,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111413032,26,Semester II,10,2014,4292,Div-3,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111410093,14,Semester II,10,2014,4293,Div-4,7,Mechanical Engineering,,4,,30,UG,0
COEP,111409012,12,Semester II,10,2014,4296,Div-7,6,Instrumentation and Control Engineering ,,5,,30,UG,0
COEP,111413058,26,Semester II,10,2014,4293,Div-4,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111409028,12,Semester II,10,2014,4298,Div-9,6,Instrumentation and Control Engineering ,,5,,30,UG,0
COEP,111405008,28,Semester II,10,2014,4295,Div-6,1,Electrical Engineering,,7,,30,UG,0
COEP,111407005,8,Semester II,10,2014,4295,Div-6,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111407011,8,Semester II,10,2014,4295,Div-6,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111413056,26,Semester II,10,2014,4293,Div-4,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111405004,28,Semester II,10,2014,4295,Div-6,1,Electrical Engineering,,7,,30,UG,0
COEP,111411013,16,Semester II,10,2014,4290,Div-1,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111403020,6,Semester II,10,2014,4296,Div-7,3,Computer Engineering,,8,,30,UG,0
COEP,111410061,14,Semester II,10,2014,4292,Div-3,7,Mechanical Engineering,,4,,30,UG,0
COEP,111410117,14,Semester II,10,2014,4294,Div-5,7,Mechanical Engineering,,4,,30,UG,0
COEP,111410119,14,Semester II,10,2014,4294,Div-5,7,Mechanical Engineering,,4,,30,UG,0
COEP,111405001,28,Semester II,10,2014,4295,Div-6,1,Electrical Engineering,,7,,30,UG,0
COEP,111411029,16,Semester II,10,2014,4292,Div-3,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111405044,28,Semester II,10,2014,4297,Div-8,1,Electrical Engineering,,7,,30,UG,0
COEP,111403001,6,Semester II,10,2014,4295,Div-6,3,Computer Engineering,,8,,30,UG,0
COEP,111403008,6,Semester II,10,2014,4295,Div-6,3,Computer Engineering,,8,,30,UG,0
COEP,111405012,28,Semester II,10,2014,4295,Div-6,1,Electrical Engineering,,7,,30,UG,0
COEP,111411050,16,Semester II,10,2014,4293,Div-4,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111401016,4,Semester II,10,2014,4290,Div-1,2,Civil Engineering,,9,,30,UG,0
COEP,111413037,26,Semester II,10,2014,4292,Div-3,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111405058,28,Semester II,10,2014,4298,Div-9,1,Electrical Engineering,,7,,30,UG,0
COEP,111410118,14,Semester II,10,2014,4294,Div-5,7,Mechanical Engineering,,4,,30,UG,0
COEP,111410151,14,Semester II,10,2014,4294,Div-5,7,Mechanical Engineering,,4,,30,UG,0
COEP,111411031,16,Semester II,10,2014,4292,Div-3,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111409031,12,Semester II,10,2014,4298,Div-9,6,Instrumentation and Control Engineering ,,5,,30,UG,0
COEP,111407018,8,Semester II,10,2014,4296,Div-7,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111405048,28,Semester II,10,2014,4297,Div-8,1,Electrical Engineering,,7,,30,UG,0
COEP,111407019,8,Semester II,10,2014,4296,Div-7,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111403073,6,Semester II,10,2014,4299,Div-10,3,Computer Engineering,,8,,30,UG,0
COEP,111410078,14,Semester II,10,2014,4292,Div-3,7,Mechanical Engineering,,4,,30,UG,0
COEP,111408007,10,Semester II,10,2014,4295,Div-6,5,Information Technology ,,8,,30,UG,0
COEP,111403058,6,Semester II,10,2014,4298,Div-9,3,Computer Engineering,,8,,30,UG,0
COEP,111411053,16,Semester II,10,2014,4293,Div-4,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111403033,6,Semester II,10,2014,4297,Div-8,3,Computer Engineering,,8,,30,UG,0
COEP,111407054,8,Semester II,10,2014,4298,Div-9,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111408008,10,Semester II,10,2014,4295,Div-6,5,Information Technology ,,8,,30,UG,0
COEP,111403075,6,Semester II,10,2014,4299,Div-10,3,Computer Engineering,,8,,30,UG,0
COEP,111403006,6,Semester II,10,2014,4295,Div-6,3,Computer Engineering,,8,,30,UG,0
COEP,111413049,26,Semester II,10,2014,4293,Div-4,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111407025,8,Semester II,10,2014,4296,Div-7,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111409007,12,Semester II,10,2014,4295,Div-6,6,Instrumentation and Control Engineering ,,5,,30,UG,0
COEP,111410149,14,Semester II,10,2014,4294,Div-5,7,Mechanical Engineering,,4,,30,UG,0
COEP,111401064,4,Semester II,10,2014,4294,Div-5,2,Civil Engineering,,9,,30,UG,0
COEP,111409037,12,Semester II,10,2014,4299,Div-10,6,Instrumentation and Control Engineering ,,5,,30,UG,0
COEP,111409032,12,Semester II,10,2014,4298,Div-9,6,Instrumentation and Control Engineering ,,5,,30,UG,0
COEP,111401004,4,Semester II,10,2014,4290,Div-1,2,Civil Engineering,,9,,30,UG,0
COEP,111403002,6,Semester II,10,2014,4295,Div-6,3,Computer Engineering,,8,,30,UG,0
COEP,111410001,14,Semester II,10,2014,4290,Div-1,7,Mechanical Engineering,,4,,30,UG,0
COEP,111405016,28,Semester II,10,2014,4295,Div-6,1,Electrical Engineering,,7,,30,UG,0
COEP,111410099,14,Semester II,10,2014,4293,Div-4,7,Mechanical Engineering,,4,,30,UG,0
COEP,111403018,6,Semester II,10,2014,4296,Div-7,3,Computer Engineering,,8,,30,UG,0
COEP,111407002,8,Semester II,10,2014,4295,Div-6,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111407010,8,Semester II,10,2014,4295,Div-6,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111413066,26,Semester II,10,2014,4294,Div-5,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111407077,8,Semester II,10,2014,4299,Div-10,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111413007,26,Semester II,10,2014,4290,Div-1,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111401049,4,Semester II,10,2014,4293,Div-4,2,Civil Engineering,,9,,30,UG,0
COEP,111405003,28,Semester II,10,2014,4295,Div-6,1,Electrical Engineering,,7,,30,UG,0
COEP,111405015,28,Semester II,10,2014,4295,Div-6,1,Electrical Engineering,,7,,30,UG,0
COEP,111408016,10,Semester II,10,2014,4295,Div-6,5,Information Technology ,,8,,30,UG,0
COEP,111411003,16,Semester II,10,2014,4290,Div-1,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111407023,8,Semester II,10,2014,4296,Div-7,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111403007,6,Semester II,10,2014,4295,Div-6,3,Computer Engineering,,8,,30,UG,0
COEP,111408020,10,Semester II,10,2014,4296,Div-7,5,Information Technology ,,8,,30,UG,0
COEP,111405014,28,Semester II,10,2014,4295,Div-6,1,Electrical Engineering,,7,,30,UG,0
COEP,111407006,8,Semester II,10,2014,4295,Div-6,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111408060,10,Semester II,10,2014,4298,Div-9,5,Information Technology ,,8,,30,UG,0
COEP,111410080,14,Semester II,10,2014,4292,Div-3,7,Mechanical Engineering,,4,,30,UG,0
COEP,111408013,10,Semester II,10,2014,4295,Div-6,5,Information Technology ,,8,,30,UG,0
COEP,111401041,4,Semester II,10,2014,4293,Div-4,2,Civil Engineering,,9,,30,UG,0
COEP,111403049,6,Semester II,10,2014,4298,Div-9,3,Computer Engineering,,8,,30,UG,0
COEP,111408071,10,Semester II,10,2014,4297,Div-8,5,Information Technology ,,8,,30,UG,0
COEP,111407013,8,Semester II,10,2014,4296,Div-7,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111403053,6,Semester II,10,2014,4298,Div-9,3,Computer Engineering,,8,,30,UG,0
COEP,111407016,8,Semester II,10,2014,4296,Div-7,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111405049,28,Semester II,10,2014,4297,Div-8,1,Electrical Engineering,,7,,30,UG,0
COEP,111403004,6,Semester II,10,2014,4295,Div-6,3,Computer Engineering,,8,,30,UG,0
COEP,111401028,4,Semester II,10,2014,4292,Div-3,2,Civil Engineering,,9,,30,UG,0
COEP,111401063,4,Semester II,10,2014,4294,Div-5,2,Civil Engineering,,9,,30,UG,0
COEP,111408018,10,Semester II,10,2014,4295,Div-6,5,Information Technology ,,8,,30,UG,0
COEP,111409022,12,Semester II,10,2014,4297,Div-8,6,Instrumentation and Control Engineering ,,5,,30,UG,0
COEP,111408003,10,Semester II,10,2014,4295,Div-6,5,Information Technology ,,8,,30,UG,0
COEP,111413005,26,Semester II,10,2014,4290,Div-1,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111401058,4,Semester II,10,2014,4294,Div-5,2,Civil Engineering,,9,,30,UG,0
COEP,111408022,10,Semester II,10,2014,4296,Div-7,5,Information Technology ,,8,,30,UG,0
COEP,111401044,4,Semester II,10,2014,4293,Div-4,2,Civil Engineering,,9,,30,UG,0
COEP,111407043,8,Semester II,10,2014,4298,Div-9,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111403022,6,Semester II,10,2014,4296,Div-7,3,Computer Engineering,,8,,30,UG,0
COEP,111405036,28,Semester II,10,2014,4297,Div-8,1,Electrical Engineering,,7,,30,UG,0
COEP,111408009,10,Semester II,10,2014,4295,Div-6,5,Information Technology ,,8,,30,UG,0
COEP,111407064,8,Semester II,10,2014,4299,Div-10,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111408062,10,Semester II,10,2014,4298,Div-9,5,Information Technology ,,8,,30,UG,0
COEP,111408067,10,Semester II,10,2014,4299,Div-10,5,Information Technology ,,8,,30,UG,0
COEP,111405013,28,Semester II,10,2014,4295,Div-6,1,Electrical Engineering,,7,,30,UG,0
COEP,111411012,16,Semester II,10,2014,4290,Div-1,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111401057,4,Semester II,10,2014,4294,Div-5,2,Civil Engineering,,9,,30,UG,0
COEP,111405011,28,Semester II,10,2014,4295,Div-6,1,Electrical Engineering,,7,,30,UG,0
COEP,111408035,10,Semester II,10,2014,4296,Div-7,5,Information Technology ,,8,,30,UG,0
COEP,111408029,10,Semester II,10,2014,4296,Div-7,5,Information Technology ,,8,,30,UG,0
COEP,111405024,28,Semester II,10,2014,4296,Div-7,1,Electrical Engineering,,7,,30,UG,0
COEP,111408027,10,Semester II,10,2014,4296,Div-7,5,Information Technology ,,8,,30,UG,0
COEP,111411002,16,Semester II,10,2014,4290,Div-1,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111405007,28,Semester II,10,2014,4295,Div-6,1,Electrical Engineering,,7,,30,UG,0
COEP,111403023,6,Semester II,10,2014,4296,Div-7,3,Computer Engineering,,8,,30,UG,0
COEP,111407047,8,Semester II,10,2014,4298,Div-9,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111413062,26,Semester II,10,2014,4294,Div-5,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111411056,16,Semester II,10,2014,4294,Div-5,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111413059,26,Semester II,10,2014,4294,Div-5,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111411061,16,Semester II,10,2014,4294,Div-5,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111401017,4,Semester II,10,2014,4290,Div-1,2,Civil Engineering,,9,,30,UG,0
COEP,111405053,28,Semester II,10,2014,4298,Div-9,1,Electrical Engineering,,7,,30,UG,0
COEP,111410120,14,Semester II,10,2014,4294,Div-5,7,Mechanical Engineering,,4,,30,UG,0
COEP,111411054,16,Semester II,10,2014,4294,Div-5,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111401035,4,Semester II,10,2014,4292,Div-3,2,Civil Engineering,,9,,30,UG,0
COEP,111405035,28,Semester II,10,2014,4297,Div-8,1,Electrical Engineering,,7,,30,UG,0
COEP,111411059,16,Semester II,10,2014,4294,Div-5,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111405030,28,Semester II,10,2014,4296,Div-7,1,Electrical Engineering,,7,,30,UG,0
COEP,111408010,10,Semester II,10,2014,4295,Div-6,5,Information Technology ,,8,,30,UG,0
COEP,111408017,10,Semester II,10,2014,4295,Div-6,5,Information Technology ,,8,,30,UG,0
COEP,111410141,14,Semester II,10,2014,4294,Div-5,7,Mechanical Engineering,,4,,30,UG,0
COEP,111410154,14,Semester II,10,2014,4294,Div-5,7,Mechanical Engineering,,4,,30,UG,0
COEP,111405002,28,Semester II,10,2014,4295,Div-6,1,Electrical Engineering,,7,,30,UG,0
COEP,111411014,16,Semester II,10,2014,4290,Div-1,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111413063,26,Semester II,10,2014,4294,Div-5,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111410152,14,Semester II,10,2014,4294,Div-5,7,Mechanical Engineering,,4,,30,UG,0
COEP,111413009,26,Semester II,10,2014,4290,Div-1,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111403003,6,Semester II,10,2014,4295,Div-6,3,Computer Engineering,,8,,30,UG,0
COEP,111410147,14,Semester II,10,2014,4294,Div-5,7,Mechanical Engineering,,4,,30,UG,0
COEP,111410139,14,Semester II,10,2014,4294,Div-5,7,Mechanical Engineering,,4,,30,UG,0
COEP,111401012,4,Semester II,10,2014,4290,Div-1,2,Civil Engineering,,9,,30,UG,0
COEP,111403079,6,Semester II,10,2014,4299,Div-10,3,Computer Engineering,,8,,30,UG,0
COEP,111407063,8,Semester II,10,2014,4299,Div-10,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111410144,14,Semester II,10,2014,4294,Div-5,7,Mechanical Engineering,,4,,30,UG,0
COEP,111403062,6,Semester II,10,2014,4299,Div-10,3,Computer Engineering,,8,,30,UG,0
COEP,111410142,14,Semester II,10,2014,4294,Div-5,7,Mechanical Engineering,,4,,30,UG,0
COEP,111403005,6,Semester II,10,2014,4295,Div-6,3,Computer Engineering,,8,,30,UG,0
COEP,111411062,16,Semester II,10,2014,4294,Div-5,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111410140,14,Semester II,10,2014,4294,Div-5,7,Mechanical Engineering,,4,,30,UG,0
COEP,111405028,28,Semester II,10,2014,4296,Div-7,1,Electrical Engineering,,7,,30,UG,0
COEP,111408004,10,Semester II,10,2014,4295,Div-6,5,Information Technology ,,8,,30,UG,0
COEP,111410148,14,Semester II,10,2014,4294,Div-5,7,Mechanical Engineering,,4,,30,UG,0
COEP,111401003,4,Semester II,10,2014,4290,Div-1,2,Civil Engineering,,9,,30,UG,0
COEP,111410060,14,Semester II,10,2014,4292,Div-3,7,Mechanical Engineering,,4,,30,UG,0
COEP,111413023,26,Semester II,10,2014,4291,Div-2,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111410132,14,Semester II,10,2014,4294,Div-5,7,Mechanical Engineering,,4,,30,UG,0
COEP,111401065,4,Semester II,10,2014,4294,Div-5,2,Civil Engineering,,9,,30,UG,0
COEP,111411018,16,Semester II,10,2014,4291,Div-2,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111410145,14,Semester II,10,2014,4294,Div-5,7,Mechanical Engineering,,4,,30,UG,0
COEP,111410155,14,Semester II,10,2014,4294,Div-5,7,Mechanical Engineering,,4,,30,UG,0
COEP,111405063,28,Semester II,10,2014,4298,Div-9,1,Electrical Engineering,,7,,30,UG,0
COEP,111401001,4,Semester II,10,2014,4290,Div-1,2,Civil Engineering,,9,,30,UG,0
COEP,111407072,8,Semester II,10,2014,4299,Div-10,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111401069,4,Semester II,10,2014,4294,Div-5,2,Civil Engineering,,9,,30,UG,0
COEP,111408037,10,Semester II,10,2014,4296,Div-7,5,Information Technology ,,8,,30,UG,0
COEP,111405051,28,Semester II,10,2014,4297,Div-8,1,Electrical Engineering,,7,,30,UG,0
COEP,111410133,14,Semester II,10,2014,4294,Div-5,7,Mechanical Engineering,,4,,30,UG,0
COEP,111410081,14,Semester II,10,2014,4292,Div-3,7,Mechanical Engineering,,4,,30,UG,0
COEP,111405018,28,Semester II,10,2014,4296,Div-7,1,Electrical Engineering,,7,,30,UG,0
COEP,111410135,14,Semester II,10,2014,4294,Div-5,7,Mechanical Engineering,,4,,30,UG,0
COEP,111403027,6,Semester II,10,2014,4297,Div-8,3,Computer Engineering,,8,,30,UG,0
COEP,111410136,14,Semester II,10,2014,4294,Div-5,7,Mechanical Engineering,,4,,30,UG,0
COEP,111407007,8,Semester II,10,2014,4295,Div-6,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111410107,14,Semester II,10,2014,4293,Div-4,7,Mechanical Engineering,,4,,30,UG,0
COEP,111401071,4,Semester II,10,2014,4294,Div-5,2,Civil Engineering,,9,,30,UG,0
COEP,111405074,28,Semester II,10,2014,4296,Div-7,1,Electrical Engineering,,7,,30,UG,0
COEP,111408021,10,Semester II,10,2014,4296,Div-7,5,Information Technology ,,8,,30,UG,0
COEP,111410109,14,Semester II,10,2014,4293,Div-4,7,Mechanical Engineering,,4,,30,UG,0
COEP,111409008,12,Semester II,10,2014,4296,Div-7,6,Instrumentation and Control Engineering ,,5,,30,UG,0
COEP,111413014,26,Semester II,10,2014,4291,Div-2,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111403009,6,Semester II,10,2014,4295,Div-6,3,Computer Engineering,,8,,30,UG,0
COEP,111403072,6,Semester II,10,2014,4299,Div-10,3,Computer Engineering,,8,,30,UG,0
COEP,111401068,4,Semester II,10,2014,4294,Div-5,2,Civil Engineering,,9,,30,UG,0
COEP,111407046,8,Semester II,10,2014,4298,Div-9,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111410066,14,Semester II,10,2014,4292,Div-3,7,Mechanical Engineering,,4,,30,UG,0
COEP,111401031,4,Semester II,10,2014,4292,Div-3,2,Civil Engineering,,9,,30,UG,0
COEP,111401022,4,Semester II,10,2014,4291,Div-2,2,Civil Engineering,,9,,30,UG,0
COEP,111403046,6,Semester II,10,2014,4298,Div-9,3,Computer Engineering,,8,,30,UG,0
COEP,111401061,4,Semester II,10,2014,4294,Div-5,2,Civil Engineering,,9,,30,UG,0
COEP,111410067,14,Semester II,10,2014,4292,Div-3,7,Mechanical Engineering,,4,,30,UG,0
COEP,111410070,14,Semester II,10,2014,4292,Div-3,7,Mechanical Engineering,,4,,30,UG,0
COEP,111410075,14,Semester II,10,2014,4292,Div-3,7,Mechanical Engineering,,4,,30,UG,0
COEP,111401078,4,Semester II,10,2014,4294,Div-5,2,Civil Engineering,,9,,30,UG,0
COEP,111411032,16,Semester II,10,2014,4292,Div-3,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111410094,14,Semester II,10,2014,4293,Div-4,7,Mechanical Engineering,,4,,30,UG,0
COEP,111413035,26,Semester II,10,2014,4292,Div-3,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111410059,14,Semester II,10,2014,4292,Div-3,7,Mechanical Engineering,,4,,30,UG,0
COEP,111410063,14,Semester II,10,2014,4292,Div-3,7,Mechanical Engineering,,4,,30,UG,0
COEP,111413038,26,Semester II,10,2014,4292,Div-3,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111407042,8,Semester II,10,2014,4298,Div-9,4,Electronics and Telecommunication Engineering ,,6,,30,UG,0
COEP,111401032,4,Semester II,10,2014,4292,Div-3,2,Civil Engineering,,9,,30,UG,0
COEP,111413034,26,Semester II,10,2014,4292,Div-3,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111413073,26,Semester II,10,2014,4294,Div-5,9,Production Engineering (Sandwich),,2,,30,UG,0
COEP,111411010,16,Semester II,10,2014,4290,Div-1,8,Metallurgical Engineering,,3,,30,UG,0
COEP,111410026,14,Semester II,10,2014,4290,Div-1,7,Mechanical Engineering,,4,,30,UG,0
